,original label,attacked label,original premise,original hypothesis,transformed,attack
169,1,1.0,"""Представители правоохранительных органов и частных агенств посоветовали саратовцам в пресс-центре """"Комсомольская правда""""-Саратов соблюдать информационную осторожность - не болтать о своих новогодних планах со знакомыми, поскольку в их круг общения могут входить и воры. И не распространяться о праздничных настроениях на отдых в социальной сети. Поскольку этой информацией активно пользуются злоумышленники.""","Саратовцев попросили не рассказывать ворам, где будут в новогоднюю ночь.","В пресс-центре «Комсомольская правда»-Саратов посоветовали соблюдать информационную осторожность - не болтать о своих новогодних планах со знакомыми, поскольку в их круг общения могут входить и",failed
170,1,,"Мужчина опубликовал в Интернете музыкальные записи, которые имели экстремистский подтекст.",Музыкальные записи имели экстремистский подтекст.,,skipped
171,0,,"Сейчас проект проходит рассмотрение, и, если все сложится удачно, специалистов начнут готовить уже в следующем учебном году.",Специалистов непременно начнут готовить в следующем учебном году.,,skipped
172,1,,"""Также ребята, в рамках акции """"Студенческий десант"""", узнали о комплексе """"Безопасный город"""", и задали стражам порядка вопросы.""",Ребята задали стражам порядка вопросы.,,skipped
173,0,1.0,"Злоумышленники начали работать распространителями, после размещения в соцсети объявления о поиске работы. Им было предложено распространять наркотики. Они согласились, так как платили за это хорошие деньги.",Злоумышленники распространяли наркотики бесплатно.,"Информаторы рассказали о том, как распространяют наркотики в соцсети. Злоумышленники начали работать распространителями, после размещения в соцсети объявления о поиске работы. Им было предложено распространять",succeeded
174,0,,"Я здесь все взорву! – такую фразу часто можно услышать в захватывающих боевиках. Но вряд ли кто-то обрадуется, когда такое прозвучит от неизвестного человека в обычной жизни.","""Кто-то обрадуется, услышав фразу """"Я здесь все взорву!"""" от неизвестного человека в обычной жизни.""",,skipped
175,0,1.0,"""В интервью """"Коммерсанту"""" Песков уточнил, что предварительная договоренность о визите была достигнута на саммите АТЭС во Владивостоке (к слову, именно после него в СМИ впервые появилась информация о проблемах со здоровьем российского лидера). Тогда рассматривались самые разные варианты - ноябрь, декабрь и январь, и ни один из них не был утвержден в качестве окончательного. """"Поэтому, чтобы резюмировать, могу сказать, что переносить было нечего, потому что не было согласованных или, тем более объявленных дат визита.""",В СМИ появилась информация о крепком здоровье российского лидера.,"Накануне саммита АТЭС в Владивостоке Дмитрий Песков заявил, что переносить даты визита Владимира Путина в Россию было нечего, потому что не было согласованных или, тем более объявленных дат",succeeded
176,0,1.0,"""По его словам, три вагона сошли с колеи по одной оси на грузовой ветке в районе Белоострова. """"Пострадавших и технологических разрушений нет. Задержек в следовании поездов тоже, поскольку по этой линии пассажирские составы не ходят"""", - сказал собеседник.""",Железнодорожной катастрофы удалось избежать.,"Движение по грузовой ветке в районе Белоострова приостановлено из-за столкновений трех вагонов с колеей по одной оси. По предварительным данным, это произошло из-за технологических разрушен",succeeded
177,1,1.0,"Сотрудница поезда забыла предупредить людей, что поезд прибывает на станцию Алтайская. В итоге, когда поезд уже тронулся от перрона, проводник скомандовала пассажирам: прыгайте из вагона. - Она настояла на высадке людей из вагона после начала движения поезда, - сообщает Западно-Сибирское следственное управление на транспорте.",Проводница заставила пассажиров прыгать из вагона на ходу.,"Сотрудница поезда забыла предупредить людей, что поезд прибывает на станцию Алтайская. Когда поезд уже тронулся от перрона, проводник скомандовала пассажирам: прыгайте из вагона.",failed
178,0,1.0,"По словам задержанного, никого заранее он грабить не собирался, а общежитие зашел, чтобы согреться. Увидев золото, решил забрать украшения себе. После нападения вернулся домой, спрятал добычу, переоделся и отправился гулять.",Украденное золото согрело задержанного.,"В Москве задержан грабитель общежития, который забрал себе золото. По словам задержанного, никого заранее он грабить не собирался, а общежитие зашел, чтобы согреться.",succeeded
179,0,,"Постепенно будет теплеть, но ветер усилится.",Погода будет теплее и морознее.,,skipped
180,1,,"По предварительным данным, водитель иномарки не справился с управлением и вылетел на встречную полосу.",Иномарка вылетела на встречную полосу.,,skipped
181,0,,"""Ей позвонил человек, представился сотрудником Пенсионного фонда и предложил подключить ей услугу """"Мобильный банк"""".""","""Сотрудник Пенсионного фонда подключил ей услугу """"Мобильный банк"""".""",,skipped
182,0,1.0,"""Совет директоров состоялся, он прошел в заочной форме, но протокол пока не подписан, заявил """"Интерфаксу"""" в пятницу вечером президент ОСК Роман Троценко. В акционерных обществах с госучастием остались еще два высокопоставленных чиновника. Правда, их позицию легко объяснить, поскольку независимых председателей в этих компаниях представить сложно.""",Совет директоров провели очно.,"В акционерных обществах с госучастием остались еще два высокопоставленных чиновника, в том числе президент ОСК Роман Троценко.",succeeded
183,1,,"А сама машина оказалась в розыске. Злоумышленник угнал ее из гаражного массива. Вдобавок выяснилось, что он уже был неоднократно судим за аналогичные преступления.",Злоумышленник украл автомобиль.,,skipped
184,0,1.0,"""Как сообщили """"Комсомольской правде на Северном Кавказе"""" в краевом управлении ГИБДД, около полудня на улице Трудовая беременная женщина за рулем """"Додж Караван"""" выбрала небезопасную скорость, не справилась с управлением, столкнулась с """"Киа Спектра"""", которая ехала по встречке, а потом врезалась в бетонный забор. В результате аварии 38-летняя местная жительница погибла на месте от полученных травм. Вполне вероятно, что сопутствующей причиной аварии стала неопытность, так как права она получила всего полгода назад.""",Беременная женщина снесла бетонный забор.,На Северном Кавказе беременная женщина за рулем «Додж Караван» врезалась в бетонный забор. 38-летняя местная жительница погибла на месте от полученных травм.,succeeded
185,0,1.0,"""В момент совершения преступления был одет во все черное. """"Его приметы: был одет в синюю куртку фирмы """"Найк"""", серые спортивные штаны, черную вязаную шапку, волосы до плеч"""", - отмечает пресс-служба ведомства. Сотрудники полиции просят горожан не выходить на улицу, так как в городе проходит спецоперация.""",В городе действуют врачи.,"В Москве совершено преступление, в результате которого один человек погиб, еще один получил ранения. Сотрудники полиции просят горожан не выходить на улицу, так как в городе проходит спецоперация.",succeeded
186,0,1.0,"По данным источника агентства, именно в одной из последних двух машин находился освобожденный во вторник спортсмен. Он находится под усиленной охраной и будет вывезен в безопасное место. Это сделано во избежание каких-либо инцидентов, так как у здания суда скопилось несколько десятков человек, в основном - противников такого приговора.",Спортсмена плохо охраняют.,Накануне приговора к трем годам лишения свободы в колонии строгого режима олимпийского чемпиона по хоккею с мячом в составе сборной России по хоккею с мячом в составе сбор,succeeded
187,0,,"Как заявил журналистам депутат Верховной рады, присутствовавший на мероприятии, за час там произошли две «шикарные» драки.",Депутат Верховной рады пришел на мероприятие считать драки.,,skipped
188,0,,"На него завели уголовное дело, - рассказали «Комсомольской правде»-Саратов в областной прокуратуре.",Уголовное дело закрыто.,,skipped
189,0,0.0,"""Три участницы панк-группы Pussy Riot, приговоренные судом к двум годам лишения свободы за акцию в храме Христа спасителя, получили то, что хотели, заявил президент РФ Владимир Путин в специальном фильме программы """"Центральное телевидение"""" на НТВ в воскресенье. """"На самом деле правильно, что их арестовали, и правильно сделали, что суд у нас такое решение принял. Потому что нельзя подрывать основы морали, нравственности, разрушать страну"""".""",Суд принял решение отпустить на 2 года участниц группы Pussy Riot.,"«Три участницы панк-группы Pussy Riot», приговоренные судом к двум годам лишения свободы за акцию в храме Христа спасителя, получили то, что хотели, заявил президент РФ Владимир Путин в специальном",failed
190,1,1.0,"И тогда водитель заехал в лес, где изнасиловал женщину и убил ее с целью скрыть насилие. После убийства мужчина забрал ювелирные украшения, сотовый телефон и деньги потерпевшей. Мужчина был задержан сразу после совершения преступления, свою вину признал.","Водитель изнасиловал, убил и ограбил женщину.","Российский водитель заехал в лес, где изнасиловал женщину и убил ее с целью скрыть насилие. После убийства мужчина забрал ювелирные украшения, сотовый телефон и деньги потерпевшей.",failed
191,0,,"Поскольку ветеринарное свидетельство признано не действительным, такую продукцию допускать на прилавки или в переработку нельзя.",Продукцию допустили на прилавки.,,skipped
192,0,1.0,"Но из-за сложного материального положения он не смог вернуть деньги. Вскоре, ему стали звонить коллекторы, они требовали вернуть долг. Звонки не прекращались долгое время, а потом звонить стали на телефон его мамы.",Коллекторы требовали вернуть долг его мамы.,"Гражданин Казахстана, проживающий в Москве, долгое время не мог вернуть долг в размере 10 млн рублей коллекторам, которые требовали его вернуть.",succeeded
193,1,,"В документах было указанно, что в контейнере находится пряжа.","По документам, в контейнере должна была быть пряжа.",,skipped
194,0,0.0,"Затем они вышли в подъезд. Во время разговора по душам между пьяными мужчинами возник конфликт. В результате один из них бросился на товарища с ножом и ударил его в грудь, затем избил пострадавшего и сбежал.",В подъезде пьяные помирились.,"В Подмосковье пьяный мужчина избил товарища с ножом и ударил его в грудь, затем избил пострадавшего и сбежал. Причиной конфликта стал разговор по душам между пьяными мужчинами",failed
195,1,,"Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировать было некого.",,skipped
196,0,,"Появились свидетели, которые рассказывают, будто они не раз видели, как мальчик гулял без присмотра.",Мальчик не гулял без присмотра.,,skipped
197,0,1.0,"Из палатки пропали около 3 тысяч рублей разменных денег, которые продавцы оставляли на утро для сдачи покупателям, а также исчезли сладкие булочки. Подозреваемых задержали по горячим следам. По данном факту проводится проверка, а поскольку в деле замешаны несовершеннолетние, следствие не сообщает подробности.",Из палатки украли только булочки.,"Из палатки пропали 3 тысяч рублей разменных денег, которые продавцы оставляли на утро для сдачи покупателям, а также исчезли сладкие булочки. Подозреваемых задержали по горячим следам",succeeded
198,0,,"От полученных повреждений он скончался на месте. Затем пенсионерка спрятала тело. Известно, что она сейчас нигде не работает и раньше уже имела проблемы с законом.",Пенсионерка устроилась на работу.,,skipped
199,0,1.0,"В аналогичном опросе, проведенном в марте 2010 г., за новую дисциплину высказалось 63% респондентов. В ноябре правительство утвердило план эксперимента, предусматривавшего преподавание основ религий и светской этики в 19 субъектах федерации. Осенью прошлого года Московский патриархат высказался за преподавание религиозных дисциплин не только в четвертом и пятом классах, но и на всех этапах школьного обучения, поскольку двух полугодий для усвоения материала недостаточно.",В прошлом году Московский патриархат преподавал религиозные дисциплины на всех этапах школьного обучения.,"Московский патриархат высказался за преподавание религиозных дисциплин не только в четвертом и пятом классах, но и на всех этапах школьного обучения, поскольку двух полугодий для усвоения материала недостаточно",succeeded
200,1,0.0,"Мужчины распивали алкоголь и вдруг поругались. Словами дело не ограничилось. Один из собутыльников схватил кухонный нож и ударил своего соперника. После этого, как ни в чем не бывало он просто ушел из помещения.",Мужчины поругались в процессе пьянки.,С ножом на кухне поругался один из собутыльников. Один из них схватил кухонный нож и ударил своего соперника. После этого он просто ушел из помещения.,succeeded
201,1,1.0,"Трижды он был привлечён судебным приставом к административной ответственности по ст. 17.15 КоАП РФ за неисполнение содержащихся в исполнительном документе требований неимущественного характера. Так как срок для добровольного исполнения истёк, пристрой снесли принудительно.",Пристроя больше нет.,"Российский судебный пристав, который дважды привлекал истёка к административной ответственности за неисполнение содержащихся в исполнительном документе требований неимущественного характера, снёс пристрой принудительно",failed
202,0,,"Оказалось, что пострадавшая была пьяна.",Пострадавшая не пьянела.,,skipped
203,0,1.0,"""Военнослужащие ВМС Израиля в субботу высадились на судно """"Эстель"""", перевозившее активистов в сектор Газа, передает агентство АФП. Источник в израильском военном командовании сообщил агентству, что военные захватили контроль над судном. По его словам, в ходе этой операции силу применять не пришлось, так как никто из активистов не стал оказывать сопротивление.""",Активисты отчаянно сопротивлялись военным.,"ВМС Израиля высадились на судно «Эстель», перевозившее активистов в сектор Газа. Источник в израильском военном командовании сообщил агентству, что военные захватили контроль над",succeeded
204,0,1.0,"В противном случае отец ставил провинившихся на колени и читал им молитвы, а за более серьезные проступки избивал. Дети боялись идти домой после школы и часто приходили к маме на работу. Жена боялась сообщить об издевательствах мужа в полицию, поскольку он грозился убить ее.",Отец наказывал провинившихся работой в саду.,"Супруг издевался над детьми, которые боялись идти домой после школы и часто приходили к маме на работу. Жена боялась сообщить об издевательствах мужа в полицию, поскольку он грозился убить",succeeded
205,1,1.0,"""Главный тренер мужской сборной России по баскетболу Василий Карасев извинился перед болельщиками за неудачное выступление национальной команды на чемпионате Европы в Словении и выразил уверенность в том, что выбранный курс развития принесет результат в будущем. """"Хочется извиниться перед болельщиками. Потому что российская команда имеет такие традиции, такие победы, а выступление получилось, действительно, провальным.""",Василий Карасев принес болельщикам извинения.,"Наставник мужской сборной России по баскетболу Василий Карасев извинился перед болельщиками за неудачное выступление национальной команды на чемпионате Европы в Словении и выразил уверенность в том, что выбранный курс",failed
206,0,,"А когда накатывает волна экономии или нужен редкий медикамент, обзванивает окрестные аптеки, параллельно листая немногочисленные аптечные сайты.",Редкие и недорогие медикаменты всегда есть в окрестных аптеках и на сайтах в Сети.,,skipped
207,1,,"Такие победы просто так не даются. У нас уже не было выбора, мы выходили с одной целью, с одной задачей – выиграть.",Мы выиграли.,,skipped
208,0,1.0,"По итогам работы круглого стола, на котором сегодня был рассмотрен проект Стратегии социально-экономического развития Иркутской области, будут выработаны рекомендации для достижения целей, сформулированных в документе.",Будут отменены рекомендации к целям Стратегии социально-экономического развития Иркутской области.,"По итогам круглого стола, на котором сегодня был рассмотрен проект Стратегии социально-экономического развития Иркутской области, будут выработаны рекомендации для достижения целей, сформулированных в документе.",succeeded
209,1,0.0,"""""""Все три птицы чувствуют себя хорошо, ведут себя спокойно и уверенно, - сообщают в Ленинградском зоопарке. - Самки и самец расположились в соседних вольерах, но между ними проложили небольшой проход. Места там хватит, чтобы самки могли пройти, а вот самец уже не поместится"""".""",В Ленинградском зоопарке три птицы этого вида.,"Дневник Ленинградского зоопарка: три птицы чувствуют себя хорошо, ведут себя спокойно и уверенно, а самец уже не поместится в вольер.",succeeded
210,0,1.0,"Он не смог предъявить документы, подтверждающие происхождение мяса. В результате машину с грузом задержали, а мужчину допросили. В ходе допроса выяснилось, что он является основателем предприятия, которое занимается продажей мясной продукции.",Мясо было несвежее.,"В Москве задержали мужчину, который не смог предъявить документы, подтверждающие происхождение мяса. В ходе допроса выяснилось, что он является основателем предприятия, которое занимается продажей мясной продукции",succeeded
211,1,,"По данным внешнеполитического ведомства, гражданка нашей республики, получившая ранение, находится в больнице - ее жизни ничего не угрожает.",Гражданка ранена.,,skipped
212,1,,"Как сообщили «Комсомольской правде» в пресс-службе музея, выставка получила название «Добрые друзья детства».",Выставке придумали название.,,skipped
213,0,,"Женщина периодически заходила в комнату хозяина квартиры, поскольку он иногда обращался к ней за помощью.",Хозяин квартиры ежедневно обращался к ней за помощью.,,skipped
214,0,,"В правительстве Кировской области рассказали, что в некоторых школах региона решили продлить каникулы из-за холодов.",В школах Кировской области холодно.,,skipped
215,1,0.0,"""Однако отсутствие на форуме нового вице-премьера, который предпочел Рио-де-Жанейро Санкт-Петербургу, и бурная активность вице-премьера бывшего - нынешнего президента """"Роснефти"""" Игоря Сечина, центральной фигуры непрекращающихся встреч с иностранными инвесторами, прояснили, кто тут главный. """,Сечин был центральной фигурой встреч с иностранными инвесторами.,"В Санкт-Петербурге завершился ежегодный международный экономический форум, на котором обсуждались вопросы привлечения инвестиций в «Роснефть». На этот раз на форуме присутствовал бывший президент «Роснефти» Игорь",succeeded
216,1,1.0,"Я давно хотела слепить снежный мотоцикл, но вот мы только собрались, примерились к этой куче, а я глянула и поняла, что вижу там только Будду. Доброго такого, пузатого, довольного и умиротворенного, - рассказывает Дарья. - Пока делали, несколько раз приходилось объяснять соседям, что это не развратная женщина, потому что начали с ног.","Дарья хотела слепить из снега мотоцикл, а слепила Будду.","На выставке слепить снежный мотоцикл Дарья рассказала о том, как она видит Будду.",failed
217,1,1.0,"Средства на пополнение парка малой авиации Приморского края обещали выделить из регионального бюджета. Машины будут приобретены в лизинг. Как сообщили в администрации края, сделка находится на завершающей стадии.",Машины приобретут в лизинг.,"Финансирование пополнения парка малой авиации Приморского края обещали выделить из регионального бюджета. Машины будут приобретены в лизинг. Как сообщили в администрации края, сделка находится на завершающей стадии.",failed
218,1,,"Подросток хорошо знал хозяина квартиры, поскольку тот жил недалеко от дома родителей и являлся приятелем отца.",Хозяин квартиры был знакомцем отца подростка.,,skipped
219,1,,"В канун Рождества кубанские полицейские встретились с малолетними правонарушителями, которые живут в Центре временного содержания для несовершеннолетних.",В канун Рождества полицейские приехали навестить правонарушителей.,,skipped
220,1,1.0,"""""""Мы уже часть документов собрали, через несколько дней подадим на регистрацию и будем собирать подписи"""", - заявил Троицкий """"Интерфаксу"""" в понедельник. По его словам, у него есть несколько идей для предвыборной кампании. """"Например, все посты в правительстве будут занимать немцы, потому что наши чиновники все воруют"""".""",Троицкий намерен пригласить немцев в правительство.,"Накануне выборов в президенты Владимир Троицкий заявил, что у него есть несколько идей для предвыборной кампании. По его словам, все посты в правительстве будут занимать немцы, потому что",failed
221,1,1.0,"Двое мужчин и две женщины выпивали, когда одному из них, недавно освободившемуся из мест лишения свободы, захотелось любви и тепла. С недвусмысленным предложением он обратился к одной из участниц застолья, однако та отказала в близости. Обидевшись, мужчина схватил нож и решил всех «проучить».",Пьяный мужчина взялся за нож.,"На Западе произошла история о том, как один из заключенных, недавно освободившийся из мест лишения свободы, попытался «проучить» двух женщин, которые отказали ему в близости.",failed
222,1,,"На реке в Новосибирской области погиб мужчина, который упал со снегохода.",Мужчина упал со снегохода на реке.,,skipped
223,1,1.0,"В обоих случаях злоумышленник под угрозой ножа похищал у потерпевших ценные вещи – сотовые телефоны, деньги и ювелирные изделия. Сравнив показания пострадавших жителей Тольятти, правоохранители пришли к выводу, что разбои – дело рук одного человека. Оперативники вскоре определили его личность, однако задержать мужчину не удалось, так как он ударился в бега, у родственников не появлялся, к знакомым не приходил – этот факт подтвердили выставленные засады.",Преступник был вооружен ножом.,"В Тольятти неизвестный ударился в бега и похищал у потерпевших сотовые телефоны, деньги и ювелирные изделия.",failed
224,0,,"Как рассказали «Комсомольской правде» в пресс-службе администрации Псковской области, квартиры получили семьи, которые раньше жили в аварийных домах.",Все эти семьи прямо сейчас переезжают в новые квартиры из аварийных домов.,,skipped
225,0,1.0,"Средства на пополнение парка малой авиации Приморского края обещали выделить из регионального бюджета. Машины будут приобретены в лизинг. Как сообщили в администрации края, сделка находится на завершающей стадии.",Машины приобретать не станут.,"Финансирование пополнения парка малой авиации Приморского края обещали выделить из регионального бюджета. Машины будут приобретены в лизинг. Как сообщили в администрации края, сделка находится на завершающей стадии.",succeeded
226,1,,"Вообще-то, Владимир Владимирович, вот это слышать обидно и больно. Очень обидно и больно, действительно это так. Потому что именно вы стояли у истоков нашей партии, именно вы ее создавали.","Владимир Владимирович стоял у истоков нашей партии, создавал ее.",,skipped
227,1,,"В пресс-службе ведомства сообщили, что в течение декады в муниципалитетах пройдут профилактические мероприятия.",Десять дней в муниципалитетах будут идти профилактические мероприятия.,,skipped
228,1,1.0,"В настоящий момент полицейские взяли в кольцо активистов оппозиции на углу Тверской и Садово-Триумфальной улицы и начали задерживать их. Полицейские затаскивают участников шествия в автозаки. Они призывают освободить проход, чтобы не мешать движению пешеходов, однако это сделать затруднительно, поскольку сотрудники полиции оцепили оппозиционеров и не дают выйти из этого оцепления, в том числе журналистов.",Полицейские затаскивают активистов в автозаки.,"Полицейские взяли в кольцо активистов оппозиции на углу Тверской и Садово-Триумфальной улицы и начали задерживать их. Они призывают освободить проход, чтобы не мешать движению пешеходов",failed
229,1,1.0,"""""""У нас есть возможность направить надзорную жалобу на приговор в Верховный суд РФ или генпрокурору, поскольку из военной прокуратуры ответ мы получили"""", - сказал Аграновский. Он отметил, что пока защита не будет апеллировать к высшей судебной инстанции страны. """"Перспектива подачи надзорной жалобы зависит от многих факторов, в том числе от политической ситуации, поскольку решение было политическим"""", - сказал адвокат.""","Аграновский сказал, что пока защита не будет обращаться с жалобой в Верховный суд РФ.","В военной прокуратуре заявили, что пока защита не будет апеллировать к высшей судебной инстанции страны.",failed
230,0,,"Полиция ведет расследование, в то время как отчаявшийся отец малышек угрожает врачам расправой.",Отчаявшийся отец малышек расправился с врачами.,,skipped
231,1,,"Фотографии процесса демонтажа уже появились в социальных сетях, и, комментируя их, горожане спрашивают: что же будет построено на этом месте?",Горожане комментируют фото демонтажа в соцсетях.,,skipped
232,1,1.0,"""И желательно, по его словам, быть энергичными в интернет-пространстве, поскольку """"Единой России"""" сложнее быть в Сети, чем другой политической силе, так как партия находится у власти: """"Вот вы сказали, что выходили к людям, сначала тяжело, критикуют, пар выпускают. У меня та же самая ситуация, когда подходишь. Радуются вначале, потому что видят людей знакомых, а потом говорят: у нас вот это плохо, это, это"""".""","Находящейся у власти партии сложнее быть в Интернете, чем любой другой.","«Единой России» сложнее быть в Сети, чем другой политической силе, так как партия находится у власти, рассказали в «Единой России», что выходили к людям, сначала тяжело, критикуют, пар выпускают",failed
233,1,,"Искренне разделяем Вашу боль и передаем слова сочувствия и поддержки Вам и Вашим родным. Примите наши искренние соболезнования. В эту горькую минуту разделяем Ваше горе, скорбим вместе с Вами.",Эта минута является горькой и скорбной.,,skipped
234,1,1.0,"По факту гибели людей установлено, что причиной пожара стало неосторожное обращение с огнем при курении. 27-летний мужчина курил на кухне, рядом с комнатой, где спали дети, - пояснил Липатов. – Так как виновник происшествия погиб, уголовное дело в отношении него прекращено.",Виновник погиб.,"По факту гибели людей в пожаре, произошедшем накануне в Москве, возбуждено уголовное дело. По предварительным данным, причиной пожара стало неосторожное обращение с огнем при курении.",failed
235,1,,"Как оказалось, его убил человек, которому он должен был денег.","Выяснилось, кто его убил.",,skipped
236,0,0.0,"Сам хозяин давно не появлялся на участке, ему позвонили соседи, обнаружив в его доме вскрытую дверь. Мужчина написал заявление в полицию, возбудили уголовное дело, и начался розыск преступников. Когда злоумышленников задержали, они признались в остальных преступлениях.",Соседи починили дверь.,"В Подмосковье по подозрению в мошенничестве задержаны двое человек. Они признались в нескольких преступлениях, в том числе в покушении на убийство.",failed
237,0,1.0,"Спасатели рекомендуют гражданам соблюдать правила пожарной безопасности. Они обращают внимание людей на соблюдение правил эксплуатации печей, и просят гасить огонь на ночь. Рекомендуется проветривать помещения, в которых находятся отопительные системы, чтобы избежать опасности отравления продуктами горения.","Спасатели не рекомендуют проветривать комнаты, где находятся отопительные системы.","Спасатели рекомендуют гражданам соблюдать правила пожарной безопасности. Они обращают внимание людей на соблюдение правил эксплуатации печей, и просят гасить огонь на ночь. Рекомендуется проветривать помещения, в которых находятся отопительные",succeeded
238,0,,"Чтобы попасть в первый дом мужчина сорвал замок. Из дома воришка вынес мясорубку, керосиновую лампу, бидон, посуду. Мешок с добычей злоумышленник спрятал в кустах, а сам отправился во второй дом.",Мужчина сорвал замок и украл только бидон.,,skipped
239,1,0.0,"Руки подсудимого были забинтованы и находились не за спиной, как это положено, а спереди. По просьбе мужчины наручники не зажали максимально плотно. Как только украинец был доставлен в суд, наручники сняли.",Подсудимый был украинцем.,"На Украине судят украинца, который забинтовал наручники на спине. По просьбе мужчины наручники не зажали максимально плотно. Как только украинец был доставлен в суд, наручники с",succeeded
240,1,1.0,"""Адвокаты обвиняемых попросили оправдать их по статье 105 УК РФ (убийство), сообщает корреспондент """"Интерфакса"""" из зала суда. Защитник Шкапцовой Владимир Емельянов настаивает на том, что его подзащитная виновата в заведомо ложном доносе и оставлении в опасности, но не в убийстве. Он в очередной раз обратился с просьбой к суду не лишать обвиняемую свободы, поскольку она """"фактически помогла раскрыть преступление, любила дочь и хорошо к ней относилась"""".""",Защитник хочет снять с обвиняемой обвинение в убийстве.,"Заместители обвиняемых в убийстве Сергея Шкапцовой попросили оправдать их по статье 105 УК РФ (убийство). Защитник Шкапцовой настаивает на том, что его подза",failed
241,1,1.0,"Темы, которые сегодня активно обсуждают делегаты съезда - «Экономика роста и благосостояния», «Здоровое будущее», «Социальная политика», «Умная сила и культурное лидерство», «Качество государства», «Аграрная сверхдержава», «Быть хозяином в собственном доме». Делегаты из Пензенской области работают на всех площадках. Им есть что сказать по каждой из обозначенных на съезде тем, поскольку среди них есть врачи, учителя, общественные деятели и политики со стажем.",Делегаты из Пензенской области успевают поучаствовать в обсуждении на всех площадках.,На проходящем в Пензенской области съезде «Единой России» выступили представители Пензенской области. Делегаты из Пензенской области работают на всех площадках.,failed
242,0,,"Он рассказал, что к нему в гости пришли его знакомая вместе с подругой и ее сыном.",Он рассказал о четырех гостях.,,skipped
243,0,,"""Любишь рыбку ловить, люби и штрафы платить.""",За ловлю рыбы всегда штрафуют.,,skipped
244,1,1.0,"Как пояснили в пресс-службе городской администрации, в качестве конкурентного преимущества представители бизнеса предлагают использовать технологию «сложения потенциалов», состоящую в создании замкнутых циклов из отдельных разрозненных экономических цепочек.",«Сложение потенциалов» - это создание замкнутых циклов из отдельных разрозненных экономических цепочек.,"По мнению экспертов, в качестве конкурентного преимущества представители бизнеса предлагают использовать технологию «сложения потенциалов», состоящую в создании замкнутых циклов из отдельных разрозненных экономических цепочек.",failed
245,0,,"Ежедневно в плотины поступает всё больше и больше воды, что не может не радовать.",Каждый день в плотины поступает горячая вода.,,skipped
246,0,,"А недавно бабушка заболела, попала в больницу и скоропостижно скончалась.",Бабушка воскресла.,,skipped
247,1,1.0,"""Около 200 человек эвакуированы из корпуса факультета биологии МГУ в связи с пожаром в подвальном помещении, сообщили """"Интерфаксу"""" в ГУ МЧС России по Москве. """"Пожарные прибыли по адресу: Воробьевы горы, 1 строение 12, где горит трансформаторная подстанция в подвале биологического факультета МГУ"""", - сказал представитель управления. По его словам, тушение осложнено, так как напряжение пока не отключено.""",Трансформаторная подстанция загорелась.,"В связи с пожаром в подвальном помещении факультета биологии МГУ эвакуированы около 200 человек. По предварительным данным, причиной пожара стала трансформаторная подстанция в подвале.",failed
248,1,,"Между тем в кредитной организации заверили, что проблемы возникли с «незначительным» числом устройств самообслуживания (УС).",В кредитной организации приуменьшили масштаб проблемы.,,skipped
249,1,,"Обнаружив пропажу, он сразу позвонил в полицию. Полицейские опросили соседей. Оказалось, что старшая по дому видела, как с утра из подъезда выходил подозрительный парень с креслом.",Очевидцем оказалась старшая по дому.,,skipped
250,1,,"Надо, повторяю, еще раз посмотреть это соглашение. Теперь о прессе. Я бы не стал так уж ругаться, потому что федеральные каналы уже и так ругают по поводу их позиции.",На соглашение стоит взглянуть еще раз.,,skipped
251,1,,"Представитель внешнеполитического ведомства отметил, что злоумышленника задержали местные власти.",Злоумышленник задержан.,,skipped
252,0,,"Выпивали, веселились, после чего вспыхнула ссора. Гости набросились на хозяйку и избили. Осознав, чем это может грозить, мужчины решили скрыть следы преступления.",Мужчины скрыли следы преступления.,,skipped
253,1,,"Грабитель поджидал своих жертв и, угрожая им пистолетом, отбирал у них все деньги и ценные вещи.",У грабителя был пистолет.,,skipped
254,0,1.0,"""""""После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения"""", - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""". """"Я отказал, так как это могут требовать только правоохранительные органы"""", - сообщил Береговой.""",Береговой не сделал видеозапись.,"В СИЗО «Матросская Тишина» попал молодой человек, который требовал видеозапись с камер наблюдения. По его словам, угрожавший обещал «всем устроить, так как побили хорошего человека",succeeded
255,1,1.0,"Сыграло ли это событие роль в решении обвиняемого начать работать на иностранную разведку, пока не известно. Рассмотрение дела Дивенни по существу начнется 12 декабря. Поскольку речь идет о секретных материалах, часть процесса будет проходить в закрытом режиме.",Дивенни мог работать на иностранную разведку.,"В США начался судебный процесс по делу экс-главы Минобороны РФ Сергея Дивенни, обвиняемого в шпионаже в пользу России. Рассмотрение дела Дивенни по существу начнется 12",failed
256,0,1.0,"Оказалось, вспыхнула однокомнатная квартира. В горящем помещении спасатели обнаружили мужчину. Как стало известно «Комсомолке», его в бессознательном состоянии вынесли на свежий воздух, но медики уже констатировали смерть.",Мужчина пришел в сознание и умер.,"В Москве вспыхнул пожар в однокомнатной квартире. В горящем помещении спасатели обнаружили мужчину, которого вынесли на свежий воздух, но медики уже констатировали смерть.",succeeded
