,original label,attacked label,original premise,original hypothesis,transformed,attack
190,1,,"И тогда водитель заехал в лес, где изнасиловал женщину и убил ее с целью скрыть насилие. После убийства мужчина забрал ювелирные украшения, сотовый телефон и деньги потерпевшей. Мужчина был задержан сразу после совершения преступления, свою вину признал.","Водитель изнасиловал, убил и ограбил женщину.","Водитель изнасиловал, убил и ограбил женщину.",skipped
191,0,0.0,"Поскольку ветеринарное свидетельство признано не действительным, такую продукцию допускать на прилавки или в переработку нельзя.",Продукцию допустили на прилавки.,прилавки допустили на продукцию .,succeeded
192,0,,"Но из-за сложного материального положения он не смог вернуть деньги. Вскоре, ему стали звонить коллекторы, они требовали вернуть долг. Звонки не прекращались долгое время, а потом звонить стали на телефон его мамы.",Коллекторы требовали вернуть долг его мамы.,Коллекторы требовали вернуть долг его мамы.,skipped
193,1,,"В документах было указанно, что в контейнере находится пряжа.","По документам, в контейнере должна была быть пряжа.","По документам, в контейнере должна была быть пряжа.",skipped
194,0,0.0,"Затем они вышли в подъезд. Во время разговора по душам между пьяными мужчинами возник конфликт. В результате один из них бросился на товарища с ножом и ударил его в грудь, затем избил пострадавшего и сбежал.",В подъезде пьяные помирились.,В пьяных подъезд помирились .,succeeded
195,1,,"Эвакуировать никого не пришлось, в заведении был выходной.","Был выходной, эвакуировать было некого.","Был выходной, эвакуировать было некого.",skipped
196,0,0.0,"Появились свидетели, которые рассказывают, будто они не раз видели, как мальчик гулял без присмотра.",Мальчик не гулял без присмотра.,присмотр не гулял без мальчика .,succeeded
197,0,0.0,"Из палатки пропали около 3 тысяч рублей разменных денег, которые продавцы оставляли на утро для сдачи покупателям, а также исчезли сладкие булочки. Подозреваемых задержали по горячим следам. По данном факту проводится проверка, а поскольку в деле замешаны несовершеннолетние, следствие не сообщает подробности.",Из палатки украли только булочки.,Из булочка украли только палаток .,succeeded
198,0,0.0,"От полученных повреждений он скончался на месте. Затем пенсионерка спрятала тело. Известно, что она сейчас нигде не работает и раньше уже имела проблемы с законом.",Пенсионерка устроилась на работу.,работа устроилась на пенсионерку .,succeeded
199,0,1.0,"В аналогичном опросе, проведенном в марте 2010 г., за новую дисциплину высказалось 63% респондентов. В ноябре правительство утвердило план эксперимента, предусматривавшего преподавание основ религий и светской этики в 19 субъектах федерации. Осенью прошлого года Московский патриархат высказался за преподавание религиозных дисциплин не только в четвертом и пятом классах, но и на всех этапах школьного обучения, поскольку двух полугодий для усвоения материала недостаточно.",В прошлом году Московский патриархат преподавал религиозные дисциплины на всех этапах школьного обучения.,В прошлом патриархате Московский дисциплина преподавал религиозные года на всех этапах школьного обучения .,failed
200,1,0.0,"Мужчины распивали алкоголь и вдруг поругались. Словами дело не ограничилось. Один из собутыльников схватил кухонный нож и ударил своего соперника. После этого, как ни в чем не бывало он просто ушел из помещения.",Мужчины поругались в процессе пьянки.,процесс поругались в мужчинах пьянки .,failed
201,1,,"Трижды он был привлечён судебным приставом к административной ответственности по ст. 17.15 КоАП РФ за неисполнение содержащихся в исполнительном документе требований неимущественного характера. Так как срок для добровольного исполнения истёк, пристрой снесли принудительно.",Пристроя больше нет.,Пристроя больше нет.,skipped
202,0,,"Оказалось, что пострадавшая была пьяна.",Пострадавшая не пьянела.,Пострадавшая не пьянела.,skipped
203,0,0.0,"""Военнослужащие ВМС Израиля в субботу высадились на судно """"Эстель"""", перевозившее активистов в сектор Газа, передает агентство АФП. Источник в израильском военном командовании сообщил агентству, что военные захватили контроль над судном. По его словам, в ходе этой операции силу применять не пришлось, так как никто из активистов не стал оказывать сопротивление.""",Активисты отчаянно сопротивлялись военным.,военные отчаянно сопротивлялись активистам .,succeeded
204,0,0.0,"В противном случае отец ставил провинившихся на колени и читал им молитвы, а за более серьезные проступки избивал. Дети боялись идти домой после школы и часто приходили к маме на работу. Жена боялась сообщить об издевательствах мужа в полицию, поскольку он грозился убить ее.",Отец наказывал провинившихся работой в саду.,провинившиеся наказывал работы отцом в саду .,succeeded
205,1,1.0,"""Главный тренер мужской сборной России по баскетболу Василий Карасев извинился перед болельщиками за неудачное выступление национальной команды на чемпионате Европы в Словении и выразил уверенность в том, что выбранный курс развития принесет результат в будущем. """"Хочется извиниться перед болельщиками. Потому что российская команда имеет такие традиции, такие победы, а выступление получилось, действительно, провальным.""",Василий Карасев принес болельщикам извинения.,болельщики Карасев принес извинениям василия .,succeeded
206,0,,"А когда накатывает волна экономии или нужен редкий медикамент, обзванивает окрестные аптеки, параллельно листая немногочисленные аптечные сайты.",Редкие и недорогие медикаменты всегда есть в окрестных аптеках и на сайтах в Сети.,Редкие и недорогие медикаменты всегда есть в окрестных аптеках и на сайтах в Сети.,skipped
207,1,,"Такие победы просто так не даются. У нас уже не было выбора, мы выходили с одной целью, с одной задачей – выиграть.",Мы выиграли.,Мы выиграли.,skipped
208,0,,"По итогам работы круглого стола, на котором сегодня был рассмотрен проект Стратегии социально-экономического развития Иркутской области, будут выработаны рекомендации для достижения целей, сформулированных в документе.",Будут отменены рекомендации к целям Стратегии социально-экономического развития Иркутской области.,Будут отменены рекомендации к целям Стратегии социально-экономического развития Иркутской области.,skipped
209,1,,"""""""Все три птицы чувствуют себя хорошо, ведут себя спокойно и уверенно, - сообщают в Ленинградском зоопарке. - Самки и самец расположились в соседних вольерах, но между ними проложили небольшой проход. Места там хватит, чтобы самки могли пройти, а вот самец уже не поместится"""".""",В Ленинградском зоопарке три птицы этого вида.,В Ленинградском зоопарке три птицы этого вида.,skipped
210,0,,"Он не смог предъявить документы, подтверждающие происхождение мяса. В результате машину с грузом задержали, а мужчину допросили. В ходе допроса выяснилось, что он является основателем предприятия, которое занимается продажей мясной продукции.",Мясо было несвежее.,Мясо было несвежее.,skipped
211,1,,"По данным внешнеполитического ведомства, гражданка нашей республики, получившая ранение, находится в больнице - ее жизни ничего не угрожает.",Гражданка ранена.,Гражданка ранена.,skipped
212,1,0.0,"Как сообщили «Комсомольской правде» в пресс-службе музея, выставка получила название «Добрые друзья детства».",Выставке придумали название.,названии придумали выставка .,failed
213,0,0.0,"Женщина периодически заходила в комнату хозяина квартиры, поскольку он иногда обращался к ней за помощью.",Хозяин квартиры ежедневно обращался к ней за помощью.,она квартиры ежедневно обращался к помощи за хозяином .,succeeded
214,0,,"В правительстве Кировской области рассказали, что в некоторых школах региона решили продлить каникулы из-за холодов.",В школах Кировской области холодно.,В школах Кировской области холодно.,skipped
215,1,,"""Однако отсутствие на форуме нового вице-премьера, который предпочел Рио-де-Жанейро Санкт-Петербургу, и бурная активность вице-премьера бывшего - нынешнего президента """"Роснефти"""" Игоря Сечина, центральной фигуры непрекращающихся встреч с иностранными инвесторами, прояснили, кто тут главный. """,Сечин был центральной фигурой встреч с иностранными инвесторами.,Сечин был центральной фигурой встреч с иностранными инвесторами.,skipped
216,1,,"Я давно хотела слепить снежный мотоцикл, но вот мы только собрались, примерились к этой куче, а я глянула и поняла, что вижу там только Будду. Доброго такого, пузатого, довольного и умиротворенного, - рассказывает Дарья. - Пока делали, несколько раз приходилось объяснять соседям, что это не развратная женщина, потому что начали с ног.","Дарья хотела слепить из снега мотоцикл, а слепила Будду.","Дарья хотела слепить из снега мотоцикл, а слепила Будду.",skipped
217,1,0.0,"Средства на пополнение парка малой авиации Приморского края обещали выделить из регионального бюджета. Машины будут приобретены в лизинг. Как сообщили в администрации края, сделка находится на завершающей стадии.",Машины приобретут в лизинг.,лизинга приобретут в машина .,failed
218,1,,"Подросток хорошо знал хозяина квартиры, поскольку тот жил недалеко от дома родителей и являлся приятелем отца.",Хозяин квартиры был знакомцем отца подростка.,Хозяин квартиры был знакомцем отца подростка.,skipped
219,1,1.0,"В канун Рождества кубанские полицейские встретились с малолетними правонарушителями, которые живут в Центре временного содержания для несовершеннолетних.",В канун Рождества полицейские приехали навестить правонарушителей.,В полицейских Рождества канун приехали навестить правонарушителей .,succeeded
220,1,,"""""""Мы уже часть документов собрали, через несколько дней подадим на регистрацию и будем собирать подписи"""", - заявил Троицкий """"Интерфаксу"""" в понедельник. По его словам, у него есть несколько идей для предвыборной кампании. """"Например, все посты в правительстве будут занимать немцы, потому что наши чиновники все воруют"""".""",Троицкий намерен пригласить немцев в правительство.,Троицкий намерен пригласить немцев в правительство.,skipped
221,1,1.0,"Двое мужчин и две женщины выпивали, когда одному из них, недавно освободившемуся из мест лишения свободы, захотелось любви и тепла. С недвусмысленным предложением он обратился к одной из участниц застолья, однако та отказала в близости. Обидевшись, мужчина схватил нож и решил всех «проучить».",Пьяный мужчина взялся за нож.,Пьяный нож взялся за мужчина .,succeeded
222,1,1.0,"На реке в Новосибирской области погиб мужчина, который упал со снегохода.",Мужчина упал со снегохода на реке.,снегоход упал со мужчины на реке .,succeeded
223,1,,"В обоих случаях злоумышленник под угрозой ножа похищал у потерпевших ценные вещи – сотовые телефоны, деньги и ювелирные изделия. Сравнив показания пострадавших жителей Тольятти, правоохранители пришли к выводу, что разбои – дело рук одного человека. Оперативники вскоре определили его личность, однако задержать мужчину не удалось, так как он ударился в бега, у родственников не появлялся, к знакомым не приходил – этот факт подтвердили выставленные засады.",Преступник был вооружен ножом.,Преступник был вооружен ножом.,skipped
224,0,0.0,"Как рассказали «Комсомольской правде» в пресс-службе администрации Псковской области, квартиры получили семьи, которые раньше жили в аварийных домах.",Все эти семьи прямо сейчас переезжают в новые квартиры из аварийных домов.,Все эти квартиры прямо сейчас переезжают в новые семьи из аварийных домов .,succeeded
225,0,,"Средства на пополнение парка малой авиации Приморского края обещали выделить из регионального бюджета. Машины будут приобретены в лизинг. Как сообщили в администрации края, сделка находится на завершающей стадии.",Машины приобретать не станут.,Машины приобретать не станут.,skipped
226,1,1.0,"Вообще-то, Владимир Владимирович, вот это слышать обидно и больно. Очень обидно и больно, действительно это так. Потому что именно вы стояли у истоков нашей партии, именно вы ее создавали.","Владимир Владимирович стоял у истоков нашей партии, создавал ее.","истоки Владимирович стоял у владимира нашей партии , создавал ее .",succeeded
227,1,1.0,"В пресс-службе ведомства сообщили, что в течение декады в муниципалитетах пройдут профилактические мероприятия.",Десять дней в муниципалитетах будут идти профилактические мероприятия.,Десять муниципалитетов в мероприятии будут идти профилактические дней .,succeeded
228,1,0.0,"В настоящий момент полицейские взяли в кольцо активистов оппозиции на углу Тверской и Садово-Триумфальной улицы и начали задерживать их. Полицейские затаскивают участников шествия в автозаки. Они призывают освободить проход, чтобы не мешать движению пешеходов, однако это сделать затруднительно, поскольку сотрудники полиции оцепили оппозиционеров и не дают выйти из этого оцепления, в том числе журналистов.",Полицейские затаскивают активистов в автозаки.,активисты затаскивают автозаков в полицейские .,failed
229,1,,"""""""У нас есть возможность направить надзорную жалобу на приговор в Верховный суд РФ или генпрокурору, поскольку из военной прокуратуры ответ мы получили"""", - сказал Аграновский. Он отметил, что пока защита не будет апеллировать к высшей судебной инстанции страны. """"Перспектива подачи надзорной жалобы зависит от многих факторов, в том числе от политической ситуации, поскольку решение было политическим"""", - сказал адвокат.""","Аграновский сказал, что пока защита не будет обращаться с жалобой в Верховный суд РФ.","Аграновский сказал, что пока защита не будет обращаться с жалобой в Верховный суд РФ.",skipped
230,0,0.0,"Полиция ведет расследование, в то время как отчаявшийся отец малышек угрожает врачам расправой.",Отчаявшийся отец малышек расправился с врачами.,Отчаявшийся врачи малышек расправился с отцом .,succeeded
231,1,1.0,"Фотографии процесса демонтажа уже появились в социальных сетях, и, комментируя их, горожане спрашивают: что же будет построено на этом месте?",Горожане комментируют фото демонтажа в соцсетях.,фото комментируют горожанах демонтажа в соцсетях .,succeeded
232,1,1.0,"""И желательно, по его словам, быть энергичными в интернет-пространстве, поскольку """"Единой России"""" сложнее быть в Сети, чем другой политической силе, так как партия находится у власти: """"Вот вы сказали, что выходили к людям, сначала тяжело, критикуют, пар выпускают. У меня та же самая ситуация, когда подходишь. Радуются вначале, потому что видят людей знакомых, а потом говорят: у нас вот это плохо, это, это"""".""","Находящейся у власти партии сложнее быть в Интернете, чем любой другой.","Находящейся у власти интернета сложнее быть в другой , чем любой партии .",succeeded
233,1,,"Искренне разделяем Вашу боль и передаем слова сочувствия и поддержки Вам и Вашим родным. Примите наши искренние соболезнования. В эту горькую минуту разделяем Ваше горе, скорбим вместе с Вами.",Эта минута является горькой и скорбной.,Эта минута является горькой и скорбной.,skipped
234,1,,"По факту гибели людей установлено, что причиной пожара стало неосторожное обращение с огнем при курении. 27-летний мужчина курил на кухне, рядом с комнатой, где спали дети, - пояснил Липатов. – Так как виновник происшествия погиб, уголовное дело в отношении него прекращено.",Виновник погиб.,Виновник погиб.,skipped
235,1,,"Как оказалось, его убил человек, которому он должен был денег.","Выяснилось, кто его убил.","Выяснилось, кто его убил.",skipped
236,0,0.0,"Сам хозяин давно не появлялся на участке, ему позвонили соседи, обнаружив в его доме вскрытую дверь. Мужчина написал заявление в полицию, возбудили уголовное дело, и начался розыск преступников. Когда злоумышленников задержали, они признались в остальных преступлениях.",Соседи починили дверь.,дверь починили соседей .,succeeded
237,0,,"Спасатели рекомендуют гражданам соблюдать правила пожарной безопасности. Они обращают внимание людей на соблюдение правил эксплуатации печей, и просят гасить огонь на ночь. Рекомендуется проветривать помещения, в которых находятся отопительные системы, чтобы избежать опасности отравления продуктами горения.","Спасатели не рекомендуют проветривать комнаты, где находятся отопительные системы.","Спасатели не рекомендуют проветривать комнаты, где находятся отопительные системы.",skipped
238,0,0.0,"Чтобы попасть в первый дом мужчина сорвал замок. Из дома воришка вынес мясорубку, керосиновую лампу, бидон, посуду. Мешок с добычей злоумышленник спрятал в кустах, а сам отправился во второй дом.",Мужчина сорвал замок и украл только бидон.,замок сорвал мужчина и украл только бидон .,succeeded
239,1,,"Руки подсудимого были забинтованы и находились не за спиной, как это положено, а спереди. По просьбе мужчины наручники не зажали максимально плотно. Как только украинец был доставлен в суд, наручники сняли.",Подсудимый был украинцем.,Подсудимый был украинцем.,skipped
240,1,,"""Адвокаты обвиняемых попросили оправдать их по статье 105 УК РФ (убийство), сообщает корреспондент """"Интерфакса"""" из зала суда. Защитник Шкапцовой Владимир Емельянов настаивает на том, что его подзащитная виновата в заведомо ложном доносе и оставлении в опасности, но не в убийстве. Он в очередной раз обратился с просьбой к суду не лишать обвиняемую свободы, поскольку она """"фактически помогла раскрыть преступление, любила дочь и хорошо к ней относилась"""".""",Защитник хочет снять с обвиняемой обвинение в убийстве.,Защитник хочет снять с обвиняемой обвинение в убийстве.,skipped
241,1,,"Темы, которые сегодня активно обсуждают делегаты съезда - «Экономика роста и благосостояния», «Здоровое будущее», «Социальная политика», «Умная сила и культурное лидерство», «Качество государства», «Аграрная сверхдержава», «Быть хозяином в собственном доме». Делегаты из Пензенской области работают на всех площадках. Им есть что сказать по каждой из обозначенных на съезде тем, поскольку среди них есть врачи, учителя, общественные деятели и политики со стажем.",Делегаты из Пензенской области успевают поучаствовать в обсуждении на всех площадках.,Делегаты из Пензенской области успевают поучаствовать в обсуждении на всех площадках.,skipped
242,0,0.0,"Он рассказал, что к нему в гости пришли его знакомая вместе с подругой и ее сыном.",Он рассказал о четырех гостях.,гости рассказал о четырех нём .,succeeded
243,0,,"""Любишь рыбку ловить, люби и штрафы платить.""",За ловлю рыбы всегда штрафуют.,За ловлю рыбы всегда штрафуют.,skipped
244,1,,"Как пояснили в пресс-службе городской администрации, в качестве конкурентного преимущества представители бизнеса предлагают использовать технологию «сложения потенциалов», состоящую в создании замкнутых циклов из отдельных разрозненных экономических цепочек.",«Сложение потенциалов» - это создание замкнутых циклов из отдельных разрозненных экономических цепочек.,«Сложение потенциалов» - это создание замкнутых циклов из отдельных разрозненных экономических цепочек.,skipped
245,0,0.0,"Ежедневно в плотины поступает всё больше и больше воды, что не может не радовать.",Каждый день в плотины поступает горячая вода.,Каждый плотину в воды поступает горячая день .,succeeded
246,0,,"А недавно бабушка заболела, попала в больницу и скоропостижно скончалась.",Бабушка воскресла.,Бабушка воскресла.,skipped
247,1,,"""Около 200 человек эвакуированы из корпуса факультета биологии МГУ в связи с пожаром в подвальном помещении, сообщили """"Интерфаксу"""" в ГУ МЧС России по Москве. """"Пожарные прибыли по адресу: Воробьевы горы, 1 строение 12, где горит трансформаторная подстанция в подвале биологического факультета МГУ"""", - сказал представитель управления. По его словам, тушение осложнено, так как напряжение пока не отключено.""",Трансформаторная подстанция загорелась.,Трансформаторная подстанция загорелась.,skipped
248,1,0.0,"Между тем в кредитной организации заверили, что проблемы возникли с «незначительным» числом устройств самообслуживания (УС).",В кредитной организации приуменьшили масштаб проблемы.,В кредитной масштаба приуменьшили организация проблемы .,failed
249,1,,"Обнаружив пропажу, он сразу позвонил в полицию. Полицейские опросили соседей. Оказалось, что старшая по дому видела, как с утра из подъезда выходил подозрительный парень с креслом.",Очевидцем оказалась старшая по дому.,Очевидцем оказалась старшая по дому.,skipped
250,1,,"Надо, повторяю, еще раз посмотреть это соглашение. Теперь о прессе. Я бы не стал так уж ругаться, потому что федеральные каналы уже и так ругают по поводу их позиции.",На соглашение стоит взглянуть еще раз.,На соглашение стоит взглянуть еще раз.,skipped
251,1,,"Представитель внешнеполитического ведомства отметил, что злоумышленника задержали местные власти.",Злоумышленник задержан.,Злоумышленник задержан.,skipped
252,0,0.0,"Выпивали, веселились, после чего вспыхнула ссора. Гости набросились на хозяйку и избили. Осознав, чем это может грозить, мужчины решили скрыть следы преступления.",Мужчины скрыли следы преступления.,следы скрыли мужчин преступления .,succeeded
253,1,0.0,"Грабитель поджидал своих жертв и, угрожая им пистолетом, отбирал у них все деньги и ценные вещи.",У грабителя был пистолет.,У пистолет был грабителя .,failed
254,0,0.0,"""""""После инцидента 15 августа 2011 г. ко мне приезжал молодой человек со стороны Агафонова, он требовал видеозапись с камер наблюдения"""", - рассказал он. По его словам, угрожавший обещал """"всем устроить, так как побили хорошего человека"""". """"Я отказал, так как это могут требовать только правоохранительные органы"""", - сообщил Береговой.""",Береговой не сделал видеозапись.,видеозаписи не сделал береговая .,succeeded
255,1,,"Сыграло ли это событие роль в решении обвиняемого начать работать на иностранную разведку, пока не известно. Рассмотрение дела Дивенни по существу начнется 12 декабря. Поскольку речь идет о секретных материалах, часть процесса будет проходить в закрытом режиме.",Дивенни мог работать на иностранную разведку.,Дивенни мог работать на иностранную разведку.,skipped
256,0,0.0,"Оказалось, вспыхнула однокомнатная квартира. В горящем помещении спасатели обнаружили мужчину. Как стало известно «Комсомолке», его в бессознательном состоянии вынесли на свежий воздух, но медики уже констатировали смерть.",Мужчина пришел в сознание и умер.,сознание пришел в мужчину и умер .,succeeded
